AIRFOIL_CODE,ATTACK_ANGLE,KJ_LIFT,STD_LIFT,MEAN_CAMBER_Y_VALS,THICKNESSES
1512,-4,-0.323587,-0.322622, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1512,-2,-0.093801,-0.09374, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1512,0,0.1361,0.135932, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1512,2,0.365834,0.365274, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1512,4,0.595123,0.593171, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1512,6,0.823687,0.818511, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1512,8,1.051248,1.040196, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1512,10,1.277527,1.257147, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1512,12,1.50225,1.468307, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1512,14,1.725143,1.672647, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
1514,-14,-1.491255,-1.445881, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1514,-12,-1.26146,-1.232992, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1514,-10,-1.030128,-1.013755, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1514,-8,-0.797541,-0.789237, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1514,-6,-0.563982,-0.560532, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1514,-4,-0.329737,-0.328756, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1514,-2,-0.095089,-0.095036, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1514,0,0.139674,0.139489, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1514,2,0.374267,0.373675, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1514,4,0.608405,0.606382, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1514,6,0.8418,0.836476, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1514,8,1.074171,1.062837, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1514,10,1.305232,1.284361, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1514,12,1.534704,1.499969, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1514,14,1.762305,1.708612, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
1516,-14,-1.519688,-1.473437, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1516,-12,-1.2854,-1.256382, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1516,-10,-1.049545,-1.032856, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1516,-8,-0.812412,-0.80395, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1516,-6,-0.574289,-0.570777, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1516,-4,-0.335467,-0.334473, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1516,-2,-0.096235,-0.096191, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1516,0,0.143113,0.142909, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1516,2,0.382287,0.381662, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1516,4,0.620996,0.618906, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1516,6,0.858948,0.853483, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1516,8,1.095853,1.084252, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1516,10,1.331423,1.310088, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1516,12,1.565371,1.529891, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1516,14,1.797412,1.742589, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
1518,-14,-1.546928,-1.499837, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1518,-12,-1.308327,-1.278783, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1518,-10,-1.068131,-1.051141, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1518,-8,-0.826634,-0.818021, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1518,-6,-0.58413,-0.580559, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1518,-4,-0.340915,-0.339911, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1518,-2,-0.097283,-0.09725, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1518,0,0.146466,0.146243, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1518,2,0.390037,0.38938, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1518,4,0.633133,0.630977, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1518,6,0.875458,0.869857, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1518,8,1.116716,1.104857, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1518,10,1.356613,1.334831, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1518,12,1.594858,1.55866, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1518,14,1.83116,1.775252, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
1520,-14,-1.57334,-1.525434, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
1520,-12,-1.33055,-1.300496, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
1520,-10,-1.086138,-1.068858, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
1520,-8,-0.840404,-0.831647, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
1520,-6,-0.593645,-0.590019, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
1520,-4,-0.346164,-0.345152, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
1520,-2,-0.09826,-0.098238, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
1520,0,0.149763,0.149519, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
1520,2,0.397604,0.396913, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
1520,4,0.64496,0.642738, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
1520,6,0.891531,0.885797, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
1520,8,1.137015,1.124905, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
1520,10,1.381114,1.358897, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
1520,12,1.62353,1.586634, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
1520,14,1.863969,1.807007, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
1522,-14,-1.599157,-1.550457, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.085851  0.10519  0.11003  0.10639  0.097057  0.083662  0.067172  0.04809  0.026541  0.00231 ]
1522,-12,-1.352267,-1.321718, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.085851  0.10519  0.11003  0.10639  0.097057  0.083662  0.067172  0.04809  0.026541  0.00231 ]
1522,-10,-1.10373,-1.086167, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.085851  0.10519  0.11003  0.10639  0.097057  0.083662  0.067172  0.04809  0.026541  0.00231 ]
1522,-8,-0.853848,-0.844951, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.085851  0.10519  0.11003  0.10639  0.097057  0.083662  0.067172  0.04809  0.026541  0.00231 ]
1522,-6,-0.602926,-0.599247, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.085851  0.10519  0.11003  0.10639  0.097057  0.083662  0.067172  0.04809  0.026541  0.00231 ]
1522,-4,-0.351269,-0.35025, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.085851  0.10519  0.11003  0.10639  0.097057  0.083662  0.067172  0.04809  0.026541  0.00231 ]
1522,-2,-0.099184,-0.099174, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.085851  0.10519  0.11003  0.10639  0.097057  0.083662  0.067172  0.04809  0.026541  0.00231 ]
1522,0,0.153022,0.152757, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.085851  0.10519  0.11003  0.10639  0.097057  0.083662  0.067172  0.04809  0.026541  0.00231 ]
1522,2,0.405041,0.404317, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.085851  0.10519  0.11003  0.10639  0.097057  0.083662  0.067172  0.04809  0.026541  0.00231 ]
1522,4,0.656567,0.65428, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.085851  0.10519  0.11003  0.10639  0.097057  0.083662  0.067172  0.04809  0.026541  0.00231 ]
1522,6,0.907293,0.901428, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.085851  0.10519  0.11003  0.10639  0.097057  0.083662  0.067172  0.04809  0.026541  0.00231 ]
1522,8,1.156914,1.144557, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.085851  0.10519  0.11003  0.10639  0.097057  0.083662  0.067172  0.04809  0.026541  0.00231 ]
1522,10,1.405125,1.382482, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.085851  0.10519  0.11003  0.10639  0.097057  0.083662  0.067172  0.04809  0.026541  0.00231 ]
1522,12,1.651624,1.614045, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.085851  0.10519  0.11003  0.10639  0.097057  0.083662  0.067172  0.04809  0.026541  0.00231 ]
1522,14,1.89611,1.838116, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.085851  0.10519  0.11003  0.10639  0.097057  0.083662  0.067172  0.04809  0.026541  0.00231 ]
1524,-14,-1.624539,-1.575058, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.093655  0.11475  0.12003  0.11606  0.10588  0.091267  0.073278  0.052462  0.028954  0.00252 ]
1524,-12,-1.373615,-1.342578, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.093655  0.11475  0.12003  0.11606  0.10588  0.091267  0.073278  0.052462  0.028954  0.00252 ]
1524,-10,-1.121017,-1.103176, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.093655  0.11475  0.12003  0.11606  0.10588  0.091267  0.073278  0.052462  0.028954  0.00252 ]
1524,-8,-0.867053,-0.85802, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.093655  0.11475  0.12003  0.11606  0.10588  0.091267  0.073278  0.052462  0.028954  0.00252 ]
1524,-6,-0.612033,-0.608303, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.093655  0.11475  0.12003  0.11606  0.10588  0.091267  0.073278  0.052462  0.028954  0.00252 ]
1524,-4,-0.356267,-0.355242, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.093655  0.11475  0.12003  0.11606  0.10588  0.091267  0.073278  0.052462  0.028954  0.00252 ]
1524,-2,-0.100067,-0.10007, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.093655  0.11475  0.12003  0.11606  0.10588  0.091267  0.073278  0.052462  0.028954  0.00252 ]
1524,0,0.156255,0.155969, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.093655  0.11475  0.12003  0.11606  0.10588  0.091267  0.073278  0.052462  0.028954  0.00252 ]
1524,2,0.412387,0.411629, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.093655  0.11475  0.12003  0.11606  0.10588  0.091267  0.073278  0.052462  0.028954  0.00252 ]
1524,4,0.668016,0.665664, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.093655  0.11475  0.12003  0.11606  0.10588  0.091267  0.073278  0.052462  0.028954  0.00252 ]
1524,6,0.922831,0.916836, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.093655  0.11475  0.12003  0.11606  0.10588  0.091267  0.073278  0.052462  0.028954  0.00252 ]
1524,8,1.176522,1.163922, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.093655  0.11475  0.12003  0.11606  0.10588  0.091267  0.073278  0.052462  0.028954  0.00252 ]
1524,10,1.428779,1.405717, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.093655  0.11475  0.12003  0.11606  0.10588  0.091267  0.073278  0.052462  0.028954  0.00252 ]
1524,12,1.679296,1.641044, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.093655  0.11475  0.12003  0.11606  0.10588  0.091267  0.073278  0.052462  0.028954  0.00252 ]
1524,14,1.927767,1.868757, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.093655  0.11475  0.12003  0.11606  0.10588  0.091267  0.073278  0.052462  0.028954  0.00252 ]
1526,-14,-1.649597,-1.599346, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.10146  0.12431  0.13004  0.12573  0.1147  0.098873  0.079385  0.056834  0.031367  0.00273 ]
1526,-12,-1.394686,-1.363169, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.10146  0.12431  0.13004  0.12573  0.1147  0.098873  0.079385  0.056834  0.031367  0.00273 ]
1526,-10,-1.138076,-1.119963, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.10146  0.12431  0.13004  0.12573  0.1147  0.098873  0.079385  0.056834  0.031367  0.00273 ]
1526,-8,-0.880079,-0.870912, [ 0  0.0036  0.0064  0.0084  0.0096  0.01  0.0096  0.0084  0.0064  0.0036  0 ],[ 0  0.10146  0.12431  0.13004  0.12573  0.1147  0.098873  0.079385  0.056834  0.031367  0.00273 ]
